Date,Open,High,Low,Close,Adj Close,Volume
2020-04-13,38.7599983215332,41.52000045776367,36.36000061035156,40.68000030517578,21.87861442565918,2325
2020-04-14,42.0,46.79999923706055,42.0,44.880001068115234,24.137468338012695,2783
2020-04-15,46.439998626708984,54.0,45.36000061035156,51.84000015258789,27.88071060180664,7742
2020-04-16,54.599998474121094,65.4000015258789,53.400001525878906,58.31999969482422,31.365800857543945,9825
2020-04-17,64.19999694824219,64.19999694824219,51.119998931884766,55.08000183105469,29.62325668334961,4875
2020-04-20,55.31999969482422,56.040000915527344,49.20000076293945,51.36000061035156,27.622556686401367,2150
2020-04-21,49.439998626708984,53.040000915527344,45.599998474121094,47.7599983215332,25.6863956451416,1742
2020-04-22,50.63999938964844,50.63999938964844,44.52000045776367,45.84000015258789,24.653778076171875,1933
2020-04-23,47.880001068115234,49.560001373291016,46.31999969482422,49.560001373291016,26.654478073120117,733
2020-04-24,49.68000030517578,51.0,46.79999923706055,47.7599983215332,25.6863956451416,892
2020-04-27,46.68000030517578,48.2400016784668,44.400001525878906,46.20000076293945,24.847393035888672,992
2020-04-28,46.560001373291016,46.560001373291016,39.119998931884766,41.52000045776367,22.330385208129883,5075
2020-04-29,41.52000045776367,45.36000061035156,41.52000045776367,44.279998779296875,23.814773559570312,1133
2020-04-30,45.36000061035156,51.119998931884766,43.91999816894531,43.91999816894531,23.621156692504883,3492
2020-05-01,42.599998474121094,44.040000915527344,38.400001525878906,42.36000061035156,22.782155990600586,600
2020-05-04,43.08000183105469,44.63999938964844,42.36000061035156,44.63999938964844,24.008390426635742,1208
2020-05-05,47.52000045776367,47.52000045776367,44.7599983215332,45.47999954223633,24.460161209106445,917
2020-05-06,46.68000030517578,47.15999984741211,44.63999938964844,46.68000030517578,25.105548858642578,1392
2020-05-07,50.279998779296875,50.279998779296875,45.119998931884766,47.63999938964844,25.621856689453125,900
2020-05-08,47.7599983215332,47.7599983215332,45.36000061035156,47.7599983215332,25.6863956451416,1250
2020-05-11,48.0,48.0,45.599998474121094,47.7599983215332,25.6863956451416,458
2020-05-12,46.68000030517578,47.63999938964844,45.84000015258789,47.52000045776367,25.55731964111328,1083
2020-05-13,48.2400016784668,48.2400016784668,44.15999984741211,45.0,24.202007293701172,842
2020-05-14,45.0,46.439998626708984,42.119998931884766,46.31999969482422,24.91193199157715,1000
2020-05-15,46.08000183105469,46.08000183105469,43.560001373291016,45.2400016784668,24.331085205078125,700
2020-05-18,44.279998779296875,45.47999954223633,44.279998779296875,44.7599983215332,24.072927474975586,1133
2020-05-19,45.47999954223633,45.84000015258789,44.400001525878906,45.599998474121094,24.52469825744629,358
2020-05-20,45.36000061035156,45.599998474121094,44.52000045776367,45.36000061035156,24.39562225341797,525
2020-05-21,46.31999969482422,46.31999969482422,45.119998931884766,45.36000061035156,24.39562225341797,325
2020-05-22,45.84000015258789,46.31999969482422,44.7599983215332,45.959999084472656,24.71831512451172,767
2020-05-26,47.7599983215332,47.7599983215332,45.720001220703125,47.52000045776367,25.55731964111328,558
2020-05-27,46.439998626708984,47.63999938964844,44.040000915527344,47.400001525878906,25.492780685424805,417
2020-05-28,105.83999633789062,264.0,89.04000091552734,230.52000427246094,123.97881317138672,6956683
2020-05-29,166.8000030517578,180.0,143.27999877929688,151.1999969482422,81.31874084472656,455942
2020-06-01,122.04000091552734,123.0,109.19999694824219,110.4000015258789,59.37559127807617,172233
2020-06-02,113.5199966430664,113.63999938964844,105.95999908447266,109.08000183105469,58.66566467285156,50658
2020-06-03,108.0,108.4800033569336,102.12000274658203,103.19999694824219,55.503265380859375,34917
2020-06-04,100.68000030517578,102.0,93.0,96.5999984741211,51.95363998413086,35467
2020-06-05,95.5199966430664,113.16000366210938,90.12000274658203,102.5999984741211,55.180572509765625,61558
2020-06-08,99.12000274658203,101.5199966430664,91.55999755859375,99.5999984741211,53.567108154296875,43350
2020-06-09,99.0,100.31999969482422,94.68000030517578,96.0,51.63094711303711,25667
2020-06-10,97.44000244140625,119.4000015258789,85.91999816894531,96.95999908447266,52.147254943847656,159308
2020-06-11,96.36000061035156,96.36000061035156,84.72000122070312,86.5199966430664,46.53239059448242,26892
2020-06-12,90.5999984741211,90.5999984741211,84.12000274658203,86.04000091552734,46.27423858642578,17883
2020-06-15,84.36000061035156,90.12000274658203,84.36000061035156,85.55999755859375,46.01607894897461,33400
2020-06-16,86.16000366210938,89.4000015258789,85.31999969482422,85.91999816894531,46.20969772338867,22975
2020-06-17,85.44000244140625,88.08000183105469,84.72000122070312,85.68000030517578,46.08061981201172,8583
2020-06-18,84.23999786376953,87.5999984741211,81.72000122070312,83.5199966430664,44.918922424316406,17575
2020-06-19,83.27999877929688,86.27999877929688,81.5999984741211,83.4000015258789,44.85438537597656,12283
2020-06-22,82.68000030517578,93.0,82.08000183105469,90.23999786376953,48.53308868408203,56592
2020-06-23,93.23999786376953,93.36000061035156,84.23999786376953,85.68000030517578,46.08061981201172,18975
2020-06-24,85.44000244140625,85.91999816894531,80.87999725341797,83.4000015258789,44.85438537597656,17192
2020-06-25,81.12000274658203,88.68000030517578,80.16000366210938,84.0,45.17707824707031,21383
2020-06-26,85.19999694824219,87.36000061035156,81.0,82.19999694824219,44.2089958190918,18300
2020-06-29,82.08000183105469,86.4000015258789,78.5999984741211,80.4000015258789,43.24091720581055,20383
2020-06-30,79.91999816894531,82.44000244140625,78.5999984741211,79.44000244140625,42.724609375,10975
2020-07-01,79.44000244140625,81.5999984741211,78.23999786376953,80.5199966430664,43.30545425415039,15133
2020-07-02,80.4000015258789,82.55999755859375,79.68000030517578,80.87999725341797,43.49907302856445,9875
2020-07-06,81.72000122070312,82.19999694824219,75.5999984741211,77.16000366210938,41.498374938964844,35317
2020-07-07,76.08000183105469,82.08000183105469,74.4000015258789,77.16000366210938,41.498374938964844,30950
2020-07-08,76.80000305175781,82.55999755859375,74.5199966430664,80.27999877929688,43.1763801574707,66467
2020-07-09,84.0,85.08000183105469,78.12000274658203,80.87999725341797,43.49907302856445,83183
2020-07-10,80.5199966430664,81.12000274658203,76.80000305175781,79.08000183105469,42.5309944152832,110100
2020-07-13,80.4000015258789,91.55999755859375,78.4800033569336,83.4000015258789,44.85438537597656,207408
2020-07-14,83.16000366210938,83.63999938964844,76.91999816894531,80.63999938964844,43.3699951171875,48217
2020-07-15,81.95999908447266,82.19999694824219,73.08000183105469,77.5199966430664,41.691986083984375,52450
2020-07-16,78.23999786376953,79.80000305175781,75.72000122070312,77.04000091552734,41.433834075927734,49533
2020-07-17,76.44000244140625,85.80000305175781,73.91999816894531,84.72000122070312,45.56431198120117,336817
2020-07-20,85.44000244140625,103.31999969482422,85.19999694824219,95.87999725341797,51.56640625,335642
2020-07-21,97.44000244140625,98.87999725341797,87.5999984741211,90.72000122070312,48.79124450683594,101617
2020-07-22,87.23999786376953,89.87999725341797,84.23999786376953,87.4800033569336,47.048702239990234,67883
2020-07-23,85.44000244140625,88.31999969482422,76.80000305175781,79.44000244140625,42.724609375,87825
2020-07-24,79.19999694824219,84.72000122070312,77.4000015258789,82.91999816894531,44.596229553222656,79317
2020-07-27,84.5999984741211,84.95999908447266,79.44000244140625,84.36000061035156,45.37069320678711,74083
2020-07-28,83.87999725341797,85.80000305175781,81.0,84.0,45.17707824707031,100325
2020-07-29,85.80000305175781,87.23999786376953,82.31999969482422,82.80000305175781,44.53169250488281,76275
2020-07-30,84.0,88.55999755859375,81.5999984741211,85.19999694824219,45.82246398925781,263092
2020-07-31,86.5199966430664,87.0,82.80000305175781,84.0,45.17707824707031,116825
2020-08-03,83.63999938964844,83.87999725341797,79.08000183105469,79.44000244140625,42.724609375,112158
2020-08-04,81.12000274658203,82.80000305175781,80.63999938964844,81.36000061035156,43.75722885131836,44425
2020-08-05,81.4800033569336,82.08000183105469,79.68000030517578,81.23999786376953,43.69268798828125,66200
2020-08-06,79.68000030517578,81.0,77.27999877929688,80.87999725341797,43.49907302856445,77708
2020-08-07,82.80000305175781,83.27999877929688,81.5999984741211,82.55999755859375,44.40261459350586,104192
2020-08-10,82.91999816894531,83.87999725341797,80.04000091552734,82.08000183105469,44.14446258544922,85392
2020-08-11,83.16000366210938,83.63999938964844,80.4000015258789,81.4800033569336,43.82176971435547,80325
2020-08-12,81.5999984741211,82.68000030517578,73.91999816894531,75.36000061035156,40.53029251098633,223117
2020-08-13,74.4000015258789,75.12000274658203,70.31999969482422,71.5199966430664,38.46505355834961,84208
2020-08-14,70.80000305175781,72.5999984741211,70.80000305175781,71.4000015258789,38.400516510009766,31617
2020-08-17,72.5999984741211,74.16000366210938,71.4000015258789,72.23999786376953,38.85228729248047,44042
2020-08-18,72.0,73.19999694824219,71.4000015258789,72.12000274658203,38.787750244140625,44533
2020-08-19,72.0,72.83999633789062,67.08000183105469,68.27999877929688,36.722511291503906,56608
2020-08-20,67.08000183105469,68.5199966430664,66.23999786376953,68.04000091552734,36.59343338012695,34533
2020-08-21,68.04000091552734,69.12000274658203,66.23999786376953,66.95999908447266,36.0125846862793,32850
2020-08-24,67.55999755859375,68.27999877929688,64.55999755859375,66.83999633789062,35.94804382324219,51817
2020-08-25,65.76000213623047,68.4000015258789,64.31999969482422,67.80000305175781,36.464359283447266,57883
2020-08-26,67.44000244140625,67.80000305175781,62.7599983215332,64.08000183105469,34.46365737915039,41725
2020-08-27,64.08000183105469,64.08000183105469,58.560001373291016,61.20000076293945,32.914730072021484,47583
2020-08-28,60.720001220703125,61.79999923706055,58.79999923706055,59.880001068115234,32.204803466796875,34608
2020-08-31,60.599998474121094,66.5999984741211,60.119998931884766,65.76000213623047,35.3671989440918,41308
2020-09-01,63.720001220703125,65.16000366210938,60.599998474121094,62.52000045776367,33.62465286254883,29333
2020-09-02,61.68000030517578,62.040000915527344,58.91999816894531,61.08000183105469,32.850189208984375,23800
2020-09-03,61.08000183105469,62.279998779296875,56.15999984741211,57.0,30.655874252319336,52058
2020-09-04,55.20000076293945,55.91999816894531,47.880001068115234,52.91999816894531,28.461559295654297,75325
2020-09-08,51.47999954223633,54.36000061035156,49.68000030517578,52.31999969482422,28.138866424560547,16033
2020-09-09,53.279998779296875,55.68000030517578,52.560001373291016,53.52000045776367,28.78425407409668,24108
2020-09-10,54.720001220703125,56.15999984741211,53.7599983215332,54.720001220703125,29.42963981628418,29108
2020-09-11,55.31999969482422,55.560001373291016,52.31999969482422,54.36000061035156,29.236024856567383,16733
2020-09-14,54.36000061035156,57.720001220703125,53.400001525878906,57.36000061035156,30.849491119384766,90350
2020-09-15,61.08000183105469,65.87999725341797,60.2400016784668,62.7599983215332,33.75373077392578,428883
2020-09-16,62.279998779296875,62.400001525878906,58.20000076293945,61.439998626708984,33.04380416870117,115500
2020-09-17,60.36000061035156,62.15999984741211,59.040000915527344,60.84000015258789,32.72111129760742,51958
2020-09-18,60.84000015258789,63.0,59.880001068115234,62.15999984741211,33.43103790283203,78908
2020-09-21,59.52000045776367,60.599998474121094,54.599998474121094,55.560001373291016,29.881410598754883,197767
2020-09-22,57.0,57.0,54.599998474121094,55.439998626708984,29.816871643066406,56375
2020-09-23,53.15999984741211,53.279998779296875,49.31999969482422,50.15999984741211,26.977169036865234,107642
2020-09-24,48.0,50.400001525878906,46.20000076293945,48.84000015258789,26.267244338989258,71950
2020-09-25,49.91999816894531,54.599998474121094,49.91999816894531,53.880001068115234,28.977869033813477,56458
2020-09-28,55.31999969482422,55.79999923706055,52.68000030517578,54.599998474121094,29.365100860595703,42625
2020-09-29,53.880001068115234,54.47999954223633,52.439998626708984,53.279998779296875,28.655174255371094,30967
2020-09-30,52.560001373291016,54.720001220703125,52.560001373291016,53.040000915527344,28.526098251342773,18150
2020-10-01,53.400001525878906,53.880001068115234,51.2400016784668,53.15999984741211,28.59063720703125,22700
2020-10-02,51.84000015258789,55.20000076293945,50.400001525878906,54.599998474121094,29.365100860595703,47325
2020-10-05,55.439998626708984,56.63999938964844,53.040000915527344,55.20000076293945,29.687795639038086,35667
2020-10-06,55.68000030517578,62.7599983215332,55.20000076293945,62.15999984741211,33.43103790283203,166100
2020-10-07,64.19999694824219,64.80000305175781,55.439998626708984,56.880001068115234,30.591337203979492,407958
2020-10-08,54.959999084472656,54.959999084472656,51.84000015258789,52.560001373291016,28.2679443359375,116325
2020-10-09,52.79999923706055,53.7599983215332,51.119998931884766,52.560001373291016,28.2679443359375,47475
2020-10-12,53.15999984741211,53.15999984741211,50.279998779296875,50.400001525878906,27.10624885559082,48350
2020-10-13,50.400001525878906,51.2400016784668,49.91999816894531,50.63999938964844,27.23532485961914,26250
2020-10-14,50.400001525878906,51.0,49.20000076293945,49.91999816894531,26.84809112548828,27475
2020-10-15,49.91999816894531,52.08000183105469,49.91999816894531,51.47999954223633,27.687095642089844,23942
2020-10-16,51.0,51.599998474121094,49.91999816894531,50.040000915527344,26.91263198852539,15642
2020-10-19,50.15999984741211,51.599998474121094,49.91999816894531,50.52000045776367,27.170785903930664,17592
2020-10-20,50.400001525878906,51.47999954223633,49.439998626708984,49.91999816894531,26.84809112548828,24375
2020-10-21,50.040000915527344,50.880001068115234,48.599998474121094,48.959999084472656,26.331783294677734,15417
2020-10-22,49.08000183105469,49.68000030517578,48.119998931884766,49.20000076293945,26.460861206054688,19642
2020-10-23,49.439998626708984,49.91999816894531,48.119998931884766,48.36000061035156,26.009090423583984,12767
2020-10-26,48.47999954223633,49.439998626708984,47.400001525878906,48.0,25.815473556518555,35800
2020-10-27,48.0,48.36000061035156,47.400001525878906,47.400001525878906,25.492780685424805,13067
2020-10-28,46.439998626708984,47.880001068115234,44.52000045776367,46.31999969482422,24.91193199157715,36625
2020-10-29,46.31999969482422,47.15999984741211,45.36000061035156,46.439998626708984,24.976469039916992,8200
2020-10-30,46.20000076293945,46.31999969482422,44.52000045776367,46.20000076293945,24.847393035888672,25975
2020-11-02,47.7599983215332,49.31999969482422,47.15999984741211,48.599998474121094,26.138166427612305,74208
2020-11-03,48.599998474121094,48.720001220703125,47.400001525878906,48.2400016784668,25.944551467895508,13533
2020-11-04,48.36000061035156,49.79999923706055,46.91999816894531,48.36000061035156,26.009090423583984,36658
2020-11-05,48.36000061035156,48.84000015258789,47.279998779296875,47.880001068115234,25.750934600830078,20175
2020-11-06,48.0,48.36000061035156,47.15999984741211,47.400001525878906,25.492780685424805,13575
2020-11-09,47.880001068115234,48.599998474121094,45.2400016784668,45.720001220703125,24.5892391204834,34442
2020-11-10,46.20000076293945,47.279998779296875,44.880001068115234,46.439998626708984,24.976469039916992,20458
2020-11-11,46.79999923706055,46.91999816894531,45.2400016784668,45.84000015258789,24.653778076171875,14075
2020-11-12,46.20000076293945,47.880001068115234,45.959999084472656,47.7599983215332,25.6863956451416,20592
2020-11-13,47.400001525878906,49.08000183105469,47.400001525878906,48.36000061035156,26.009090423583984,16592
2020-11-16,48.119998931884766,49.08000183105469,47.52000045776367,48.599998474121094,26.138166427612305,13233
2020-11-17,48.47999954223633,48.47999954223633,47.15999984741211,47.15999984741211,25.36370277404785,8733
2020-11-18,47.400001525878906,47.880001068115234,46.560001373291016,46.79999923706055,25.170085906982422,13825
2020-11-19,46.68000030517578,47.040000915527344,44.7599983215332,44.880001068115234,24.137468338012695,36883
2020-11-20,45.36000061035156,46.79999923706055,44.7599983215332,46.68000030517578,25.105548858642578,26533
2020-11-23,48.599998474121094,51.36000061035156,47.52000045776367,50.15999984741211,26.977169036865234,180583
2020-11-24,49.560001373291016,49.79999923706055,46.91999816894531,48.47999954223633,26.073627471923828,37983
2020-11-25,48.119998931884766,50.279998779296875,47.7599983215332,50.279998779296875,27.04170799255371,22517
2020-11-27,50.279998779296875,53.400001525878906,50.279998779296875,51.36000061035156,27.622556686401367,52792
2020-11-30,50.7599983215332,51.2400016784668,48.36000061035156,50.880001068115234,27.364402770996094,31725
2020-12-01,50.880001068115234,50.880001068115234,49.20000076293945,50.279998779296875,27.04170799255371,21467
2020-12-02,50.15999984741211,51.959999084472656,49.20000076293945,51.2400016784668,27.558019638061523,24175
2020-12-03,50.880001068115234,52.20000076293945,50.52000045776367,51.119998931884766,27.493478775024414,15917
2020-12-04,51.2400016784668,51.720001220703125,50.040000915527344,50.279998779296875,27.04170799255371,14367
2020-12-07,50.279998779296875,50.880001068115234,49.08000183105469,49.08000183105469,26.39632225036621,14408
2020-12-08,49.08000183105469,50.400001525878906,49.08000183105469,49.79999923706055,26.783554077148438,20542
2020-12-09,49.439998626708984,50.15999984741211,47.63999938964844,49.439998626708984,26.589937210083008,20125
2020-12-10,49.20000076293945,52.08000183105469,48.720001220703125,51.599998474121094,27.751632690429688,37050
2020-12-11,52.439998626708984,55.20000076293945,51.720001220703125,53.15999984741211,28.59063720703125,65100
2020-12-14,53.279998779296875,54.0,51.2400016784668,51.599998474121094,27.751632690429688,18092
2020-12-15,51.119998931884766,52.08000183105469,48.959999084472656,49.79999923706055,26.783554077148438,44558
2020-12-16,49.68000030517578,50.15999984741211,48.599998474121094,49.439998626708984,26.589937210083008,21258
2020-12-17,49.68000030517578,50.040000915527344,48.599998474121094,48.959999084472656,26.331783294677734,16467
2020-12-18,48.84000015258789,50.279998779296875,48.0,48.0,25.815473556518555,27933
2020-12-21,48.36000061035156,54.36000061035156,47.63999938964844,51.2400016784668,27.558019638061523,123050
2020-12-22,52.439998626708984,57.0,51.84000015258789,53.15999984741211,28.59063720703125,263258
2020-12-23,53.7599983215332,53.880001068115234,51.599998474121094,52.31999969482422,28.138866424560547,34333
2020-12-24,52.91999816894531,53.040000915527344,50.15999984741211,51.0,27.428939819335938,33275
2020-12-28,51.119998931884766,51.84000015258789,49.79999923706055,49.91999816894531,26.84809112548828,26808
2020-12-29,50.279998779296875,50.279998779296875,47.7599983215332,48.0,25.815473556518555,46525
2020-12-30,48.119998931884766,49.20000076293945,48.119998931884766,48.959999084472656,26.331783294677734,23350
2020-12-31,48.959999084472656,49.68000030517578,47.52000045776367,48.119998931884766,25.88001251220703,48517
2021-01-04,48.2400016784668,50.279998779296875,48.2400016784668,49.91999816894531,26.84809112548828,28692
2021-01-05,49.560001373291016,51.47999954223633,49.20000076293945,51.119998931884766,27.493478775024414,20767
2021-01-06,51.0,52.31999969482422,49.439998626708984,49.560001373291016,26.654478073120117,27575
2021-01-07,49.91999816894531,51.36000061035156,49.91999816894531,50.040000915527344,26.91263198852539,14733
2021-01-08,51.119998931884766,51.119998931884766,49.31999969482422,50.63999938964844,27.23532485961914,20567
2021-01-11,50.400001525878906,52.560001373291016,50.400001525878906,51.47999954223633,27.687095642089844,41167
2021-01-12,51.720001220703125,52.68000030517578,51.2400016784668,51.720001220703125,27.816173553466797,21700
2021-01-13,52.560001373291016,55.20000076293945,51.959999084472656,54.599998474121094,29.365100860595703,78017
2021-01-14,55.20000076293945,55.20000076293945,52.91999816894531,53.7599983215332,28.913330078125,44675
2021-01-15,53.52000045776367,54.599998474121094,52.91999816894531,53.400001525878906,28.719715118408203,23225
2021-01-19,53.7599983215332,57.599998474121094,53.15999984741211,57.0,30.655874252319336,122375
2021-01-20,56.52000045776367,56.880001068115234,53.7599983215332,55.31999969482422,29.75233268737793,85350
2021-01-21,55.560001373291016,58.08000183105469,54.84000015258789,55.79999923706055,30.010488510131836,83333
2021-01-22,56.279998779296875,57.0,55.08000183105469,55.91999816894531,30.07502555847168,67483
2021-01-25,55.91999816894531,56.7599983215332,52.91999816894531,53.7599983215332,28.913330078125,67900
2021-01-26,54.119998931884766,55.20000076293945,53.63999938964844,54.119998931884766,29.106945037841797,34625
2021-01-27,52.31999969482422,53.52000045776367,49.79999923706055,50.7599983215332,27.299861907958984,58467
2021-01-28,50.52000045776367,52.560001373291016,49.68000030517578,50.15999984741211,26.977169036865234,36508
2021-01-29,50.880001068115234,53.279998779296875,49.91999816894531,50.400001525878906,27.10624885559082,40058
2021-02-01,51.36000061035156,54.599998474121094,50.400001525878906,54.2400016784668,29.171485900878906,73258
2021-02-02,54.84000015258789,54.959999084472656,52.08000183105469,53.15999984741211,28.59063720703125,30508
2021-02-03,53.7599983215332,56.52000045776367,53.63999938964844,54.47999954223633,29.300561904907227,46375
2021-02-04,55.20000076293945,56.279998779296875,54.599998474121094,55.91999816894531,30.07502555847168,56808
2021-02-05,57.0,57.2400016784668,54.84000015258789,55.91999816894531,30.07502555847168,91992
2021-02-08,57.119998931884766,62.040000915527344,56.7599983215332,59.15999984741211,31.81757164001465,285267
2021-02-09,60.119998931884766,60.47999954223633,57.119998931884766,59.63999938964844,32.07572555541992,127208
2021-02-10,60.119998931884766,62.040000915527344,56.63999938964844,60.2400016784668,32.39841842651367,214242
2021-02-11,63.47999954223633,66.0,61.68000030517578,63.599998474121094,34.205501556396484,415708
2021-02-12,63.84000015258789,63.84000015258789,61.31999969482422,62.15999984741211,33.43103790283203,140425
2021-02-16,63.720001220703125,63.84000015258789,60.47999954223633,62.040000915527344,33.36650085449219,120433
2021-02-17,61.68000030517578,61.68000030517578,57.2400016784668,59.040000915527344,31.753032684326172,104525
2021-02-18,57.599998474121094,58.79999923706055,54.599998474121094,55.91999816894531,30.07502555847168,80708
2021-02-19,56.040000915527344,58.20000076293945,54.84000015258789,57.0,30.655874252319336,198658
2021-02-22,56.880001068115234,61.20000076293945,55.560001373291016,58.68000030517578,31.559415817260742,290142
2021-02-23,55.91999816894531,56.63999938964844,51.2400016784668,56.15999984741211,30.204103469848633,236075
2021-02-24,57.720001220703125,58.439998626708984,55.20000076293945,56.52000045776367,30.397720336914062,82933
2021-02-25,55.79999923706055,55.79999923706055,51.599998474121094,52.68000030517578,28.332483291625977,77450
2021-02-26,53.040000915527344,53.040000915527344,49.439998626708984,50.52000045776367,27.170785903930664,73000
2021-03-01,51.959999084472656,53.52000045776367,51.47999954223633,52.439998626708984,28.20340347290039,49617
2021-03-02,52.91999816894531,57.599998474121094,51.959999084472656,54.2400016784668,29.171485900878906,213008
2021-03-03,54.36000061035156,54.959999084472656,50.63999938964844,51.2400016784668,27.558019638061523,82383
2021-03-04,50.52000045776367,51.0,45.720001220703125,47.7599983215332,25.6863956451416,138725
2021-03-05,48.119998931884766,49.79999923706055,42.2400016784668,49.439998626708984,26.589937210083008,161450
2021-03-08,50.15999984741211,50.279998779296875,47.15999984741211,47.7599983215332,25.6863956451416,73425
2021-03-09,48.47999954223633,49.91999816894531,47.880001068115234,48.720001220703125,26.20270538330078,108342
2021-03-10,49.560001373291016,50.040000915527344,48.2400016784668,49.439998626708984,26.589937210083008,35692
2021-03-11,49.91999816894531,52.31999969482422,49.20000076293945,51.720001220703125,27.816173553466797,55433
2021-03-12,50.880001068115234,51.959999084472656,49.91999816894531,51.2400016784668,27.558019638061523,38850
2021-03-15,51.599998474121094,52.20000076293945,50.7599983215332,51.720001220703125,27.816173553466797,40783
2021-03-16,51.84000015258789,52.20000076293945,49.08000183105469,50.52000045776367,27.170785903930664,50275
2021-03-17,49.31999969482422,50.63999938964844,47.279998779296875,49.79999923706055,26.783554077148438,62283
2021-03-18,49.08000183105469,51.119998931884766,48.599998474121094,48.720001220703125,26.20270538330078,28392
2021-03-19,48.36000061035156,52.08000183105469,47.040000915527344,50.15999984741211,26.977169036865234,121842
2021-03-22,50.880001068115234,52.08000183105469,50.279998779296875,51.119998931884766,27.493478775024414,67100
2021-03-23,49.79999923706055,49.91999816894531,47.040000915527344,47.040000915527344,25.299163818359375,60800
2021-03-24,47.15999984741211,47.880001068115234,44.400001525878906,44.7599983215332,24.072927474975586,61158
2021-03-25,43.560001373291016,46.08000183105469,43.20000076293945,45.599998474121094,24.52469825744629,31375
2021-03-26,45.720001220703125,45.959999084472656,43.439998626708984,44.15999984741211,23.75023651123047,33550
2021-03-29,44.279998779296875,44.63999938964844,41.63999938964844,41.7599983215332,22.459461212158203,35125
2021-03-30,41.880001068115234,43.20000076293945,40.439998626708984,42.2400016784668,22.71761703491211,23333
2021-03-31,42.84000015258789,44.400001525878906,42.599998474121094,43.79999923706055,23.55661964416504,17133
2021-04-01,45.0,45.720001220703125,44.040000915527344,45.119998931884766,24.266544342041016,24617
2021-04-05,45.599998474121094,45.599998474121094,43.08000183105469,44.040000915527344,23.685697555541992,17475
2021-04-06,43.91999816894531,45.119998931884766,43.08000183105469,43.91999816894531,23.621156692504883,16900
2021-04-07,43.31999969482422,44.040000915527344,42.599998474121094,43.560001373291016,23.42754364013672,16558
2021-04-08,43.31999969482422,43.68000030517578,41.7599983215332,43.31999969482422,23.298463821411133,19067
2021-04-09,42.599998474121094,45.2400016784668,42.47999954223633,43.560001373291016,23.42754364013672,31025
2021-04-12,43.91999816894531,43.91999816894531,41.52000045776367,42.0,22.588539123535156,25342
2021-04-13,41.7599983215332,42.84000015258789,41.7599983215332,42.36000061035156,22.782155990600586,26458
2021-04-14,42.119998931884766,42.959999084472656,41.279998779296875,41.52000045776367,22.330385208129883,30567
2021-04-15,42.0,42.36000061035156,40.20000076293945,40.79999923706055,21.943151473999023,35242
2021-04-16,40.79999923706055,40.79999923706055,38.63999938964844,40.31999969482422,21.68499755859375,36217
2021-04-19,40.08000183105469,41.040000915527344,39.119998931884766,40.68000030517578,21.87861442565918,25800
2021-04-20,40.20000076293945,41.279998779296875,39.36000061035156,39.599998474121094,21.297765731811523,24367
2021-04-21,39.720001220703125,41.7599983215332,39.119998931884766,41.279998779296875,22.20130729675293,32883
2021-04-22,41.279998779296875,42.84000015258789,41.040000915527344,42.0,22.588539123535156,19150
2021-04-23,42.36000061035156,42.599998474121094,41.52000045776367,42.47999954223633,22.84669303894043,13667
2021-04-26,42.119998931884766,44.279998779296875,41.880001068115234,43.08000183105469,23.169387817382812,68117
2021-04-27,43.560001373291016,43.91999816894531,42.2400016784668,42.599998474121094,22.911231994628906,31358
2021-04-28,42.599998474121094,43.560001373291016,42.119998931884766,43.08000183105469,23.169387817382812,25583
2021-04-29,42.84000015258789,43.20000076293945,41.63999938964844,42.0,22.588539123535156,19867
2021-04-30,41.880001068115234,42.47999954223633,41.040000915527344,41.279998779296875,22.20130729675293,15242
2021-05-03,41.52000045776367,41.880001068115234,40.31999969482422,40.31999969482422,21.68499755859375,23942
2021-05-04,39.47999954223633,40.31999969482422,38.040000915527344,39.47999954223633,21.233226776123047,26758
2021-05-05,40.08000183105469,40.439998626708984,38.7599983215332,39.0,20.975072860717773,23525
2021-05-06,39.119998931884766,39.36000061035156,36.599998474121094,37.08000183105469,19.942453384399414,38292
2021-05-07,37.68000030517578,40.20000076293945,37.68000030517578,38.7599983215332,20.845993041992188,19217
2021-05-10,39.119998931884766,39.47999954223633,36.720001220703125,36.720001220703125,19.748838424682617,46175
2021-05-11,35.7599983215332,37.79999923706055,35.040000915527344,37.439998626708984,20.13606834411621,51767
2021-05-12,38.040000915527344,41.15999984741211,37.68000030517578,38.279998779296875,20.587839126586914,65008
2021-05-13,38.279998779296875,39.2400016784668,36.36000061035156,36.84000015258789,19.81337547302246,26825
2021-05-14,37.68000030517578,39.47999954223633,37.20000076293945,38.7599983215332,20.845993041992188,20667
2021-05-17,38.400001525878906,39.720001220703125,38.15999984741211,39.36000061035156,21.16868782043457,12700
2021-05-18,39.36000061035156,40.91999816894531,39.0,40.31999969482422,21.68499755859375,14500
2021-05-19,39.36000061035156,40.439998626708984,38.880001068115234,40.08000183105469,21.55592155456543,7025
2021-05-20,40.08000183105469,41.040000915527344,39.2400016784668,39.959999084472656,21.49138069152832,11550
2021-05-21,40.439998626708984,40.560001373291016,39.599998474121094,39.959999084472656,21.49138069152832,8117
2021-05-24,40.08000183105469,40.31999969482422,38.400001525878906,39.119998931884766,21.039609909057617,10375
2021-05-25,39.0,39.599998474121094,38.7599983215332,39.2400016784668,21.104150772094727,5833
2021-05-26,39.0,40.68000030517578,38.63999938964844,40.560001373291016,21.814075469970703,14392
